 ,Area,XM,YM,Perim.,Major,Minor,Angle,Slice,MinThr,MaxThr
1,0,NaN,NaN,4536,NaN,NaN,0.000,1,1,255
2,0,NaN,NaN,4536,NaN,NaN,0.000,2,1,255
3,0,NaN,NaN,4536,NaN,NaN,0.000,3,1,255
4,0,NaN,NaN,4536,NaN,NaN,0.000,4,1,255
5,0,NaN,NaN,4536,NaN,NaN,0.000,5,1,255
6,0,NaN,NaN,4536,NaN,NaN,0.000,6,1,255
7,0,NaN,NaN,4536,NaN,NaN,0.000,7,1,255
8,0,NaN,NaN,4536,NaN,NaN,0.000,8,1,255
9,0,NaN,NaN,4536,NaN,NaN,0.000,9,1,255
10,0,NaN,NaN,4536,NaN,NaN,0.000,10,1,255
11,0,NaN,NaN,4536,NaN,NaN,0.000,11,1,255
12,294,642.759,202.207,4536,25.459,14.703,34.427,12,1,255
13,0,NaN,NaN,4536,NaN,NaN,0.000,13,1,255
14,0,NaN,NaN,4536,NaN,NaN,0.000,14,1,255
15,0,NaN,NaN,4536,NaN,NaN,0.000,15,1,255
16,0,NaN,NaN,4536,NaN,NaN,0.000,16,1,255
17,0,NaN,NaN,4536,NaN,NaN,0.000,17,1,255
18,0,NaN,NaN,4536,NaN,NaN,0.000,18,1,255
19,0,NaN,NaN,4536,NaN,NaN,0.000,19,1,255
20,0,NaN,NaN,4536,NaN,NaN,0.000,20,1,255
21,0,NaN,NaN,4536,NaN,NaN,0.000,21,1,255
22,0,NaN,NaN,4536,NaN,NaN,0.000,22,1,255
23,0,NaN,NaN,4536,NaN,NaN,0.000,23,1,255
24,0,NaN,NaN,4536,NaN,NaN,0.000,24,1,255
25,0,NaN,NaN,4536,NaN,NaN,0.000,25,1,255
26,0,NaN,NaN,4536,NaN,NaN,0.000,26,1,255
27,0,NaN,NaN,4536,NaN,NaN,0.000,27,1,255
28,0,NaN,NaN,4536,NaN,NaN,0.000,28,1,255
29,0,NaN,NaN,4536,NaN,NaN,0.000,29,1,255
30,0,NaN,NaN,4536,NaN,NaN,0.000,30,1,255
31,0,NaN,NaN,4536,NaN,NaN,0.000,31,1,255
32,0,NaN,NaN,4536,NaN,NaN,0.000,32,1,255
33,0,NaN,NaN,4536,NaN,NaN,0.000,33,1,255
34,0,NaN,NaN,4536,NaN,NaN,0.000,34,1,255
35,0,NaN,NaN,4536,NaN,NaN,0.000,35,1,255
36,0,NaN,NaN,4536,NaN,NaN,0.000,36,1,255
37,0,NaN,NaN,4536,NaN,NaN,0.000,37,1,255
38,0,NaN,NaN,4536,NaN,NaN,0.000,38,1,255
39,0,NaN,NaN,4536,NaN,NaN,0.000,39,1,255
40,0,NaN,NaN,4536,NaN,NaN,0.000,40,1,255
41,0,NaN,NaN,4536,NaN,NaN,0.000,41,1,255
42,0,NaN,NaN,4536,NaN,NaN,0.000,42,1,255
43,0,NaN,NaN,4536,NaN,NaN,0.000,43,1,255
44,0,NaN,NaN,4536,NaN,NaN,0.000,44,1,255
45,0,NaN,NaN,4536,NaN,NaN,0.000,45,1,255
46,0,NaN,NaN,4536,NaN,NaN,0.000,46,1,255
47,0,NaN,NaN,4536,NaN,NaN,0.000,47,1,255
48,0,NaN,NaN,4536,NaN,NaN,0.000,48,1,255
49,0,NaN,NaN,4536,NaN,NaN,0.000,49,1,255
50,0,NaN,NaN,4536,NaN,NaN,0.000,50,1,255
