 ,Area,XM,YM,Perim.,Major,Minor,Angle,Slice,MinThr,MaxThr
1,0,NaN,NaN,4536,NaN,NaN,0.000,1,1,255
2,0,NaN,NaN,4536,NaN,NaN,0.000,2,1,255
3,0,NaN,NaN,4536,NaN,NaN,0.000,3,1,255
4,0,NaN,NaN,4536,NaN,NaN,0.000,4,1,255
5,0,NaN,NaN,4536,NaN,NaN,0.000,5,1,255
6,0,NaN,NaN,4536,NaN,NaN,0.000,6,1,255
7,0,NaN,NaN,4536,NaN,NaN,0.000,7,1,255
8,0,NaN,NaN,4536,NaN,NaN,0.000,8,1,255
9,0,NaN,NaN,4536,NaN,NaN,0.000,9,1,255
10,0,NaN,NaN,4536,NaN,NaN,0.000,10,1,255
11,0,NaN,NaN,4536,NaN,NaN,0.000,11,1,255
12,0,NaN,NaN,4536,NaN,NaN,0.000,12,1,255
13,0,NaN,NaN,4536,NaN,NaN,0.000,13,1,255
14,0,NaN,NaN,4536,NaN,NaN,0.000,14,1,255
15,0,NaN,NaN,4536,NaN,NaN,0.000,15,1,255
16,0,NaN,NaN,4536,NaN,NaN,0.000,16,1,255
17,0,NaN,NaN,4536,NaN,NaN,0.000,17,1,255
18,0,NaN,NaN,4536,NaN,NaN,0.000,18,1,255
19,0,NaN,NaN,4536,NaN,NaN,0.000,19,1,255
20,0,NaN,NaN,4536,NaN,NaN,0.000,20,1,255
21,0,NaN,NaN,4536,NaN,NaN,0.000,21,1,255
22,0,NaN,NaN,4536,NaN,NaN,0.000,22,1,255
23,0,NaN,NaN,4536,NaN,NaN,0.000,23,1,255
24,704,334.297,582.095,4536,39.164,22.888,27.266,24,1,255
25,440,505.216,422.470,4536,38.204,14.664,25.613,25,1,255
26,380,381.963,478.739,4536,28.413,17.028,29.586,26,1,255
27,392,296.819,512.166,4536,34.129,14.624,17.866,27,1,255
28,235,661.602,363.019,4536,28.478,10.507,19.648,28,1,255
29,647,345.104,586.848,4536,34.275,24.035,18.411,29,1,255
30,163,319.426,531.537,4536,20.336,10.205,23.096,30,1,255
31,335,272.446,506.733,4536,26.264,16.240,21.532,31,1,255
32,472,272.951,567.244,4536,28.617,21.000,31.305,32,1,255
33,137,192.770,501.303,4536,15.887,10.979,111.636,33,1,255
34,146,371.137,458.952,4536,18.294,10.161,7.996,34,1,255
35,360,303.308,555.444,4536,25.216,18.177,28.930,35,1,255
36,125,359.516,525.484,4536,20.398,7.802,154.648,36,1,255
37,87,269.190,500.822,4536,14.036,7.892,133.831,37,1,255
38,100,222.600,577.210,4536,12.790,9.955,165.330,38,1,255
39,227,631.355,415.914,4536,24.898,11.608,18.055,39,1,255
40,77,419.773,531.500,4536,14.874,6.591,16.683,40,1,255
41,115,292.378,489.674,4536,15.315,9.561,21.669,41,1,255
42,44,418.068,437.545,4536,11.389,4.919,6.024,42,1,255
43,172,255.750,497.459,4536,18.420,11.889,17.542,43,1,255
44,193,359.256,510.775,4536,23.511,10.452,17.692,44,1,255
45,58,264.414,516.086,4536,10.181,7.254,3.630,45,1,255
46,100,621.790,437.610,4536,12.107,10.517,172.625,46,1,255
47,105,315.586,524.357,4536,12.915,10.352,14.381,47,1,255
48,94,410.894,462.202,4536,15.895,7.530,178.351,48,1,255
49,52,316.904,500.712,4536,9.757,6.786,170.738,49,1,255
50,63,290.706,511.817,4536,11.753,6.825,19.763,50,1,255
