SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
97,21:05:15,2024-06-05,fvfm_wb,rebecca,,001,001,475,0.151756,2.915818,0.144248,2.146012,1.432062,1.391356,2.895558,1.463497,13.839455,14.244339,28.801352,0.298530,1.800000,PSF-01225_20240605210515_852,147.471436,336.856476,0.562213,0.000000,0.000000,0.000000,0.5,0.80,0.104231,1.000000,44.97,43.69,25.03,23.44,23.44,100.54,156.0,139.0,10.9,0,3.997,20:55:35,2024-06-05,1.12,0,-0.001,0.000,-0.014,0.017,-0.036,0.142,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.431586,2.417548,1.660218,0.901458,0.272436,-0.017419,0.618294,0.107579,147.471436,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605210515_852,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
98,21:06:16,2024-06-05,fvfm_wb,rebecca,,001,004,475,0.113019,2.915931,0.108801,1.692914,1.407869,1.375754,2.938308,1.530439,13.684668,14.004117,29.227444,0.298530,1.800000,PSF-01225_20240605210616_9a0,148.201340,431.025269,0.656165,0.000000,0.000000,0.000000,0.5,0.80,0.122314,1.000000,44.17,43.16,25.04,23.68,23.68,100.53,156.0,135.9,12.9,0,3.995,21:05:59,2024-06-05,0.67,0,-0.002,-0.003,-0.012,0.349,0.172,0.304,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.430919,2.417105,1.660336,0.893712,0.272285,-0.014771,0.621206,0.107581,148.201340,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605210616_9a0,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
99,21:06:58,2024-06-05,fvfm_wb,rebecca,,001,002,475,0.150124,2.915283,0.142772,1.872829,1.409334,1.373787,2.701163,1.291829,13.664660,14.018233,26.867685,0.298530,1.800000,PSF-01225_20240605210658_e84,160.920746,443.039062,0.636780,0.000000,0.000000,0.000000,0.5,0.80,0.105292,1.000000,44.19,43.08,25.05,22.29,22.29,100.54,155.9,147.0,5.7,0,3.995,21:05:59,2024-06-05,0.67,0,-0.002,-0.005,-0.011,-0.177,-0.130,-0.083,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.430810,2.417132,1.659659,0.921470,0.272189,-0.030841,0.623118,0.107544,160.920746,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605210658_e84,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
100,21:07:33,2024-06-05,fvfm_wb,rebecca,,001,003,475,0.141055,2.915120,0.134545,2.100557,1.415702,1.375832,2.951126,1.535425,13.685755,14.082346,29.355604,0.298530,1.800000,PSF-01225_20240605210733_dff,146.682861,306.361542,0.521210,0.000000,0.000000,0.000000,0.5,0.80,0.087343,1.000000,44.38,43.13,25.05,23.75,23.75,100.53,155.9,144.0,7.6,0,3.993,21:05:59,2024-06-05,0.67,0,-0.006,-0.003,-0.019,-0.149,0.360,0.383,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.430880,2.417374,1.659490,0.913882,0.272150,-0.014079,0.624744,0.107548,146.682861,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605210733_dff,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
101,21:08:16,2024-06-05,fvfm_wb,rebecca,,002,001,475,0.371102,2.916201,0.329209,4.508229,1.478901,1.393454,2.826198,1.347297,13.860044,14.709947,28.110888,0.298530,1.800000,PSF-01225_20240605210816_783,140.063889,439.823273,0.681545,0.000000,0.000000,0.000000,0.5,0.80,0.114350,1.000000,46.32,43.65,25.07,23.04,23.04,100.54,156.0,133.6,14.3,0,3.991,21:05:59,2024-06-05,0.67,0,-0.004,-0.004,-0.025,0.134,0.087,0.113,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.431527,2.419832,1.660618,0.888098,0.271986,-0.022527,0.626813,0.107548,140.063889,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605210816_783,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
102,21:09:10,2024-06-05,fvfm_wb,rebecca,,002,002,475,0.125155,2.917415,0.120007,1.892679,1.408874,1.373009,2.960079,1.551205,13.656344,14.013069,29.441801,0.298530,1.800000,PSF-01225_20240605210910_340,147.220734,460.066437,0.680001,0.000000,0.000000,0.000000,0.5,0.80,0.107620,1.000000,44.11,42.98,25.08,23.81,23.81,100.54,156.2,134.0,14.2,0,3.991,21:05:59,2024-06-05,0.67,0,-0.002,-0.004,-0.014,0.026,-0.011,0.114,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.430687,2.417019,1.661888,0.888934,0.271894,-0.013774,0.629299,0.107532,147.220734,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605210910_340,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
103,21:10:36,2024-06-05,fvfm_wb,rebecca,,002,003,475,0.507544,2.913759,0.432251,5.871648,1.473163,1.361653,2.809774,1.336610,13.543635,14.652763,27.947308,0.298530,1.800000,PSF-01225_20240605211036_391,176.506516,520.971191,0.661197,0.000000,0.000000,0.000000,0.5,0.80,0.091122,1.000000,46.12,42.63,25.08,22.94,22.94,100.54,155.7,136.9,12.1,0,3.989,21:05:59,2024-06-05,0.67,0,-0.000,0.001,-0.024,-0.435,-0.038,0.119,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.430232,2.419569,1.658073,0.896034,0.271881,-0.023748,0.633197,0.107495,176.506516,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211036_391,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
104,21:10:59,2024-06-05,fvfm_wb,rebecca,,002,004,475,0.178145,2.916267,0.167889,2.414047,1.455764,1.409998,2.870363,1.414600,14.023686,14.478872,28.548332,0.298530,1.800000,PSF-01225_20240605211059_929,171.311264,391.964447,0.562942,0.000000,0.000000,0.000000,0.5,0.80,0.080203,1.000000,45.57,44.14,25.08,23.29,23.29,100.54,156.0,132.0,15.4,0,3.988,21:05:59,2024-06-05,0.67,0,-0.004,-0.004,0.001,-0.222,0.052,0.095,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432146,2.418878,1.660687,0.883950,0.271877,-0.019694,0.634243,0.107504,171.311264,0.000209,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211059_929,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
105,21:11:59,2024-06-05,fvfm_wb,rebecca,,003,001,475,0.107037,2.919966,0.103252,1.424240,1.458694,1.431772,2.816112,1.357417,14.240149,14.507910,28.008539,0.298530,1.800000,PSF-01225_20240605211159_efd,173.463821,366.696228,0.526955,0.000000,0.000000,0.000000,0.5,0.80,0.069528,1.000000,45.64,44.80,25.09,22.98,22.98,100.54,156.5,132.7,15.2,0,3.988,21:05:59,2024-06-05,0.67,0,0.000,0.002,-9999.000,0.020,0.052,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432977,2.418966,1.664571,0.885668,0.271790,-0.023418,0.636996,0.107485,173.463821,0.000217,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211159_efd,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
106,21:12:26,2024-06-05,fvfm_wb,rebecca,,003,002,475,0.100567,2.915984,0.097215,1.468113,1.457179,1.429337,2.942510,1.485332,14.214553,14.491434,29.262842,0.298530,1.800000,PSF-01225_20240605211226_b58,165.237671,478.120209,0.654401,0.000000,0.000000,0.000000,0.5,0.80,0.086211,1.000000,45.58,44.71,25.09,23.71,23.71,100.55,156.0,126.3,19.1,0,3.987,21:05:59,2024-06-05,0.67,0,0.005,0.004,-0.014,0.148,-0.042,0.214,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432868,2.418891,1.660392,0.870052,0.271747,-0.015079,0.638213,0.107485,165.237671,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211226_b58,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
107,21:13:14,2024-06-05,fvfm_wb,rebecca,,003,003,475,0.247842,2.915204,0.228422,3.225905,1.481917,1.420722,2.871172,1.389255,14.129787,14.738403,28.555239,0.298530,1.800000,PSF-01225_20240605211314_d11,159.626129,447.066315,0.642948,0.000000,0.000000,0.000000,0.5,0.80,0.092643,1.000000,46.35,44.44,25.09,23.30,23.30,100.55,155.9,140.3,10.0,0,3.986,21:05:59,2024-06-05,0.67,0,-0.005,-0.002,-0.015,0.238,0.035,0.361,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432524,2.419867,1.659577,0.904522,0.271736,-0.019793,0.640342,0.107507,159.626129,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211314_d11,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
108,21:13:45,2024-06-05,fvfm_wb,rebecca,,003,004,475,0.105995,2.916388,0.102278,1.517957,1.479726,1.450954,2.939333,1.459607,14.429353,14.715479,29.230885,0.298530,1.800000,PSF-01225_20240605211345_b9c,161.939621,435.704834,0.628327,0.000000,0.000000,0.000000,0.5,0.80,0.088882,1.000000,46.28,45.38,25.09,23.69,23.69,100.56,156.0,127.5,18.3,0,3.985,21:05:59,2024-06-05,0.67,0,-0.004,-0.000,-0.014,-0.136,0.304,0.184,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.433713,2.419779,1.660814,0.873014,0.271732,-0.015303,0.641727,0.107502,161.939621,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211345_b9c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
109,21:15:49,2024-06-05,fvfm_wb,rebecca,,003,003,575,0.124507,2.914461,0.119406,1.828788,1.461782,1.427062,2.967854,1.506073,14.192522,14.537823,29.516132,0.298530,1.800000,PSF-01225_20240605211549_cf9,154.179092,152.282242,-0.012456,0.000000,0.000000,0.000000,0.5,0.80,-0.000814,1.000000,45.73,44.64,25.09,23.85,23.85,100.55,155.8,129.6,16.8,0,3.981,21:05:59,2024-06-05,0.67,0,-0.001,0.003,-0.014,-0.014,-0.050,-0.088,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432777,2.419073,1.658803,0.878246,0.271745,-0.013430,0.647242,0.107367,154.179092,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211549_cf9,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
110,21:17:36,2024-06-05,fvfm_wb,rebecca,,003,002,575,0.100559,2.915477,0.097206,1.447726,1.462258,1.434796,2.927058,1.464799,14.269904,14.543036,29.111338,0.298530,1.800000,PSF-01225_20240605211736_97d,110.028862,109.062195,-0.008863,0.000000,0.000000,0.000000,0.5,0.80,-0.000527,1.000000,45.68,44.82,25.11,23.62,23.62,100.55,155.9,153.6,1.5,0,3.980,21:17:27,2024-06-05,0.01,1,0.001,-0.000,-9999.000,0.050,-0.038,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.433003,2.419839,1.659862,0.938440,0.271504,-0.016355,0.651965,0.107357,110.028862,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211736_97d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
111,21:18:26,2024-06-05,fvfm_wb,rebecca,,003,001,575,0.017459,2.914693,0.017355,0.274787,1.451694,1.446477,3.008348,1.556654,14.386045,14.437925,29.919741,0.298530,1.800000,PSF-01225_20240605211826_46c,87.802292,87.074875,-0.008354,0.000000,0.000000,0.000000,0.5,0.80,-0.000532,1.000000,45.32,45.16,25.12,24.07,24.07,100.55,155.8,134.4,13.8,0,3.978,21:17:27,2024-06-05,0.01,1,-0.000,0.001,-0.018,0.152,0.161,-0.135,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.433422,2.419381,1.659045,0.889856,0.271380,-0.011208,0.654140,0.107365,87.802292,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211826_46c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
112,21:19:10,2024-06-05,fvfm_wb,rebecca,,002,001,575,0.018252,2.916294,0.018138,0.286297,1.466075,1.460648,3.017803,1.551728,14.526327,14.580304,30.012436,0.298530,1.800000,PSF-01225_20240605211910_00b,110.934021,109.669807,-0.011527,0.000000,0.000000,0.000000,0.5,0.80,-0.000774,1.000000,45.80,45.63,25.11,24.13,24.13,100.55,156.0,146.0,6.4,0,3.978,21:17:27,2024-06-05,0.01,1,-0.003,-0.004,0.018,-0.153,-0.128,-0.086,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.434020,2.419991,1.660715,0.918926,0.271508,-0.010461,0.656020,0.107371,110.934021,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211910_00b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
113,21:19:51,2024-06-05,fvfm_wb,rebecca,,002,002,575,0.027608,2.914968,0.027349,0.424719,1.425136,1.417072,2.952731,1.527596,14.092296,14.172486,29.363903,0.298530,1.800000,PSF-01225_20240605211951_fd9,87.535858,86.609962,-0.010690,0.000000,0.000000,0.000000,0.5,0.80,-0.000763,1.000000,44.55,44.30,25.10,23.76,23.76,100.56,155.9,137.5,11.8,0,3.977,21:17:27,2024-06-05,0.01,1,0.000,-0.002,-0.012,-0.142,-0.170,-0.260,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432344,2.418409,1.659331,0.897569,0.271622,-0.014548,0.657777,0.107378,87.535858,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605211951_fd9,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
114,21:20:43,2024-06-05,fvfm_wb,rebecca,,002,003,575,0.116719,2.914714,0.112225,1.801075,1.432782,1.398583,3.010920,1.578138,13.908534,14.248633,29.942793,0.298530,1.800000,PSF-01225_20240605212043_6a8,73.141335,72.477936,-0.009153,0.000000,0.000000,0.000000,0.5,0.80,-0.000539,1.000000,44.86,43.79,25.08,24.09,24.09,100.56,155.8,156.0,-0.1,0,3.976,21:17:27,2024-06-05,0.01,1,0.001,0.003,-0.012,-0.033,0.174,-0.040,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.431703,2.418804,1.659067,0.944613,0.271902,-0.010475,0.659963,0.107356,73.141335,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605212043_6a8,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
115,21:21:23,2024-06-05,fvfm_wb,rebecca,,001,001,575,0.060349,2.913529,0.059124,0.840563,1.436030,1.420055,2.835193,1.399163,14.122703,14.281569,28.196497,0.298530,1.800000,PSF-01225_20240605212123_d78,154.274933,152.235748,-0.013395,0.000000,0.000000,0.000000,0.5,0.80,-0.000818,1.000000,45.01,44.51,25.06,23.09,23.09,100.55,155.7,143.3,7.9,0,3.975,21:17:27,2024-06-05,0.01,1,0.002,0.003,-0.014,0.348,-0.089,-0.405,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432617,2.419000,1.657834,0.912224,0.272107,-0.021793,0.661664,0.107360,154.274933,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605212123_d78,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
116,21:22:03,2024-06-05,fvfm_wb,rebecca,,001,002,575,0.031444,2.915645,0.031108,0.469707,1.438492,1.429581,2.923822,1.485330,14.217220,14.305846,29.077490,0.298530,1.800000,PSF-01225_20240605212203_b1e,150.796646,148.819687,-0.013284,0.000000,0.000000,0.000000,0.5,0.80,-0.000637,1.000000,45.13,44.85,25.04,23.60,23.60,100.55,156.0,140.0,10.2,0,3.974,21:17:27,2024-06-05,0.01,1,-0.000,-0.004,-0.018,-0.201,-0.363,-0.170,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.433044,2.419149,1.660037,0.903913,0.272265,-0.015742,0.663442,0.107337,150.796646,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605212203_b1e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
117,21:22:46,2024-06-05,fvfm_wb,rebecca,,001,003,575,0.036434,2.913346,0.035984,0.544105,1.431104,1.420762,2.918638,1.487534,14.129798,14.232655,29.026516,0.298530,1.800000,PSF-01225_20240605212246_16c,127.701401,126.321320,-0.010925,0.000000,0.000000,0.000000,0.5,0.80,-0.000641,1.000000,44.92,44.60,25.03,23.57,23.57,100.55,155.7,150.8,3.2,0,3.973,21:17:27,2024-06-05,0.01,1,-0.003,-0.004,-0.010,0.063,0.054,-0.130,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432731,2.418891,1.657643,0.931149,0.272373,-0.015966,0.665256,0.107356,127.701401,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605212246_16c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
118,21:23:37,2024-06-05,fvfm_wb,rebecca,,001,001,000,0.018272,2.914893,0.018158,0.270096,1.403547,1.398417,2.867425,1.463879,13.907475,13.958485,28.516981,0.298530,1.800000,PSF-01225_20240605212337_666,128.059738,595.405334,0.784920,0.000000,0.000000,0.000000,0.5,0.80,0.043015,1.000000,44.09,43.93,25.02,23.28,23.28,100.55,155.9,139.9,10.2,0,3.972,21:17:27,2024-06-05,0.01,1,0.002,0.003,-0.007,0.194,0.073,0.329,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.431887,2.417835,1.659253,0.903644,0.272503,-0.019211,0.667362,0.107349,128.059738,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605212337_666,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
119,21:24:26,2024-06-05,fvfm_wb,rebecca,,001,002,000,0.021665,2.915552,0.021506,0.298083,1.420514,1.414857,2.785121,1.364607,14.070585,14.126842,27.697699,0.298530,1.800000,PSF-01225_20240605212426_2e9,116.088509,616.930603,0.811829,0.000000,0.000000,0.000000,0.5,0.80,0.035778,1.000000,44.64,44.47,25.01,22.80,22.80,100.55,155.9,139.3,10.7,0,3.971,21:17:27,2024-06-05,0.01,1,0.003,0.000,-9999.000,0.227,0.452,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432571,2.418544,1.659940,0.902055,0.272602,-0.024636,0.669440,0.107330,116.088509,0.000216,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605212426_2e9,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
120,21:25:10,2024-06-05,fvfm_wb,rebecca,,001,003,000,0.054400,2.914877,0.053404,0.857988,1.419661,1.403370,2.999592,1.579931,13.957043,14.119058,29.832064,0.298530,1.800000,PSF-01225_20240605212510_253,124.725220,684.520813,0.817792,0.000000,0.000000,0.000000,0.5,0.80,0.034882,1.000000,44.67,44.16,24.99,24.03,24.03,100.55,155.9,149.6,4.0,0,3.970,21:17:27,2024-06-05,0.01,1,-0.001,-0.002,-0.016,0.027,-0.108,-0.053,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.432184,2.418580,1.659236,0.928039,0.272816,-0.010215,0.671206,0.107327,124.725220,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605212510_253,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
121,21:26:05,2024-06-05,fvfm_wb,rebecca,,001,004,000,0.095781,2.916101,0.092735,1.456740,1.397327,1.369687,2.942799,1.545472,13.621409,13.896286,29.265856,0.298530,1.800000,PSF-01225_20240605212605_6e8,117.933868,626.012207,0.811611,0.000000,0.000000,0.000000,0.5,0.80,0.032646,1.000000,44.04,43.16,24.97,23.71,23.71,100.55,156.0,136.8,12.3,0,3.968,21:17:27,2024-06-05,0.01,1,-0.004,-0.005,-0.022,0.120,0.030,-0.074,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.430932,2.417778,1.660513,0.895971,0.273099,-0.013597,0.673459,0.107323,117.933868,0.000216,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240605212605_6e8,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-05T18:00:03.419Z
